geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
15000US060371113022,"Block Group 2, Los Angeles, CA",3710,357,1863,377,339,226,0,12,865,222,0,12,390,217,253,165,152,180,101,74
15000US060371114001,"Block Group 1, Los Angeles, CA",3154,716,1984,606,229,252,0,12,462,288,0,12,140,161,339,257,88,105,251,231
15000US060371114002,"Block Group 2, Los Angeles, CA",2150,516,1810,486,13,20,0,12,230,183,0,12,0,12,97,106,21,34,76,101
15000US060371114003,"Block Group 3, Los Angeles, CA",2745,737,1819,656,73,93,0,12,715,294,0,12,44,44,94,103,66,98,28,36
15000US060371131011,"Block Group 1, Los Angeles, CA",1956,405,1251,365,67,105,0,12,489,325,0,12,115,188,34,47,0,12,34,47
15000US060371131012,"Block Group 2, Los Angeles, CA",1905,431,1547,384,37,52,0,12,294,210,8,12,15,33,4,7,0,12,4,7
15000US060371131021,"Block Group 1, Los Angeles, CA",1644,276,1014,203,1,2,0,12,394,121,0,12,12,19,223,159,68,82,155,137
15000US060371131022,"Block Group 2, Los Angeles, CA",1301,249,1224,232,9,14,0,12,38,56,0,12,4,8,26,46,0,12,26,46
15000US060371132111,"Block Group 1, Los Angeles, CA",1531,303,1037,197,72,52,0,12,294,216,8,14,91,94,29,46,29,46,0,12
15000US060371132112,"Block Group 2, Los Angeles, CA",2554,354,1713,346,104,93,0,12,504,236,0,12,77,71,156,140,23,32,133,136
15000US060371132121,"Block Group 1, Los Angeles, CA",1311,275,761,197,0,12,0,12,292,188,0,12,239,154,19,24,0,12,19,24
15000US060371132122,"Block Group 2, Los Angeles, CA",1870,349,1020,282,210,156,11,18,364,213,0,12,225,225,40,64,0,12,40,64
15000US060371132131,"Block Group 1, Los Angeles, CA",2369,374,1428,242,107,92,0,12,589,274,0,12,151,140,94,109,16,35,78,103
15000US060371132132,"Block Group 2, Los Angeles, CA",2183,353,1221,348,39,46,0,12,268,108,0,12,429,200,226,167,123,148,103,79
15000US060371132311,"Block Group 1, Los Angeles, CA",1558,175,1210,167,8,12,0,12,182,135,0,12,150,172,8,12,0,12,8,12
15000US060371132312,"Block Group 2, Los Angeles, CA",613,160,370,134,4,9,0,12,169,132,0,12,22,30,48,64,48,64,0,12
15000US060371132321,"Block Group 1, Los Angeles, CA",2140,375,1723,300,12,20,9,15,287,159,0,12,81,119,28,33,27,33,1,3
15000US060371132322,"Block Group 2, Los Angeles, CA",1992,540,1317,442,14,20,53,58,237,104,0,12,71,71,300,335,0,12,300,335
15000US060371132331,"Block Group 1, Los Angeles, CA",1486,847,377,280,3,9,0,12,50,38,0,12,1056,791,0,12,0,12,0,12
15000US060371132332,"Block Group 2, Los Angeles, CA",2262,597,740,435,19,31,43,64,257,207,65,92,1067,512,71,105,71,105,0,12
15000US060371132333,"Block Group 3, Los Angeles, CA",3147,633,1428,415,28,45,0,12,457,120,0,12,1148,612,86,94,0,12,86,94
15000US060371132341,"Block Group 1, Los Angeles, CA",713,187,520,156,10,16,0,12,65,66,0,12,104,108,14,21,0,12,14,21
15000US060371132342,"Block Group 2, Los Angeles, CA",4029,410,1098,312,173,117,9,14,849,173,0,12,1900,435,0,12,0,12,0,12
15000US060371132351,"Block Group 1, Los Angeles, CA",1637,251,1438,255,67,89,19,31,41,43,0,12,7,12,65,51,13,22,52,46
15000US060371132371,"Block Group 1, Los Angeles, CA",2738,387,1932,387,66,57,0,12,363,291,0,12,60,61,317,230,278,227,39,39
15000US060371132372,"Block Group 2, Los Angeles, CA",1109,259,535,137,159,161,0,12,302,143,0,12,13,20,100,86,32,51,68,72
15000US060371133011,"Block Group 1, Los Angeles, CA",616,127,589,128,0,12,0,12,23,24,0,12,0,12,4,7,4,7,0,12
15000US060371133012,"Block Group 2, Los Angeles, CA",1697,257,1018,182,135,152,0,12,314,96,1,2,152,201,77,76,23,25,54,74
15000US060371133031,"Block Group 1, Los Angeles, CA",2528,334,1893,298,45,61,61,76,316,165,0,12,47,37,166,99,36,37,130,96
15000US060371133032,"Block Group 2, Los Angeles, CA",1771,368,1075,328,36,56,0,12,142,127,0,12,281,197,237,204,113,140,124,92
15000US060371133211,"Block Group 1, Los Angeles, CA",4581,510,1724,499,290,190,0,12,1139,478,0,12,1327,495,101,95,0,12,101,95
15000US060371133212,"Block Group 2, Los Angeles, CA",1287,319,869,244,43,48,0,12,222,142,0,12,65,53,88,71,21,36,67,64
15000US060371133221,"Block Group 1, Los Angeles, CA",2139,309,1472,283,25,40,0,12,339,189,0,12,225,275,78,61,0,12,78,61
15000US060371133222,"Block Group 2, Los Angeles, CA",2013,357,1233,292,131,112,5,10,406,146,0,12,74,81,164,182,120,181,44,39
15000US060371134011,"Block Group 1, Los Angeles, CA",1736,355,1142,340,63,60,0,12,306,154,0,12,178,160,47,42,11,17,36,40
15000US060371134012,"Block Group 2, Los Angeles, CA",1754,347,1028,314,69,53,10,15,46,48,40,64,505,343,56,45,25,28,31,36
15000US060371134013,"Block Group 3, Los Angeles, CA",1775,271,1000,237,76,110,0,12,303,141,0,12,304,175,92,80,76,78,16,19
15000US060371134211,"Block Group 1, Los Angeles, CA",1736,422,432,228,144,81,0,12,336,218,0,12,749,412,75,64,40,66,35,40
15000US060371134212,"Block Group 2, Los Angeles, CA",2319,532,1098,349,94,85,12,18,171,122,0,12,896,559,48,55,25,38,23,38
15000US060371134213,"Block Group 3, Los Angeles, CA",2516,594,796,364,181,132,0,12,564,237,0,12,886,462,89,92,0,12,89,92
15000US060371134221,"Block Group 1, Los Angeles, CA",1517,418,729,346,89,77,0,12,653,259,0,12,25,30,21,24,0,12,21,24
15000US060371134222,"Block Group 2, Los Angeles, CA",2636,602,872,405,121,113,0,12,196,136,0,12,1378,663,69,69,16,25,53,54
15000US060371134223,"Block Group 3, Los Angeles, CA",1302,422,772,361,238,275,0,12,0,12,0,12,236,231,56,64,0,12,56,64
15000US060371134224,"Block Group 4, Los Angeles, CA",1116,415,760,413,97,93,0,12,127,139,0,12,14,24,118,141,17,27,101,136
15000US060371151011,"Block Group 1, Los Angeles, CA",1543,286,1186,269,60,70,0,12,174,110,0,12,110,118,13,16,7,13,6,9
15000US060371151012,"Block Group 2, Los Angeles, CA",2104,377,1568,389,0,12,0,12,356,134,0,12,54,51,126,94,19,28,107,91
15000US060371151013,"Block Group 3, Los Angeles, CA",1605,348,1290,312,150,228,0,12,157,125,0,12,0,12,8,14,0,12,8,14
15000US060371151031,"Block Group 1, Los Angeles, CA",2294,269,919,163,349,113,0,12,469,134,0,12,430,155,127,60,64,42,63,45
15000US060371151041,"Block Group 1, Los Angeles, CA",592,158,534,161,16,26,0,12,26,29,0,12,16,36,0,12,0,12,0,12
15000US060371151042,"Block Group 2, Los Angeles, CA",3140,375,1365,358,380,192,0,12,865,180,0,12,474,312,56,55,0,12,56,55
15000US060371152011,"Block Group 1, Los Angeles, CA",3390,590,1759,552,473,359,0,12,397,203,0,12,711,503,50,51,0,12,50,51
15000US060371152012,"Block Group 2, Los Angeles, CA",1881,384,1024,342,113,160,0,12,471,238,0,12,184,283,89,58,21,33,68,49
15000US060371152013,"Block Group 3, Los Angeles, CA",1752,427,797,257,46,72,0,12,395,193,0,12,396,292,118,168,0,12,118,168
15000US060371152021,"Block Group 1, Los Angeles, CA",1502,288,696,171,113,107,0,12,457,237,0,12,203,148,33,21,0,12,33,21
15000US060371152022,"Block Group 2, Los Angeles, CA",2324,581,1512,611,157,179,0,12,313,142,0,12,315,323,27,42,0,12,27,42
15000US060371152023,"Block Group 3, Los Angeles, CA",1143,386,801,334,109,77,0,12,152,107,0,12,51,74,30,35,19,31,11,17
15000US060371153011,"Block Group 1, Los Angeles, CA",1050,254,644,221,0,12,0,12,230,159,0,12,148,141,28,28,0,12,28,28
15000US060371153012,"Block Group 2, Los Angeles, CA",2864,360,1638,332,132,107,12,19,507,162,0,12,384,238,191,108,89,75,102,88
15000US060371153021,"Block Group 1, Los Angeles, CA",4007,318,1293,323,156,108,21,35,267,113,0,12,2218,440,52,53,37,47,15,27
15000US060371154011,"Block Group 1, Los Angeles, CA",2846,554,1626,454,236,236,0,12,348,159,0,12,512,361,124,128,49,78,75,78
15000US060371154012,"Block Group 2, Los Angeles, CA",3118,592,1471,358,221,263,0,12,277,145,0,12,997,499,152,130,79,122,73,72
15000US060371154031,"Block Group 1, Los Angeles, CA",3536,411,1878,439,209,127,0,12,469,154,0,12,727,322,253,154,165,140,88,61
15000US060371154041,"Block Group 1, Los Angeles, CA",1688,590,937,379,27,41,17,28,170,100,0,12,493,475,44,59,0,12,44,59
15000US060371154042,"Block Group 2, Los Angeles, CA",1201,383,737,323,77,83,0,12,59,49,0,12,296,202,32,41,0,12,32,41
15000US060371171011,"Block Group 1, Los Angeles, CA",1870,409,559,272,51,63,0,12,857,353,0,12,242,192,161,154,0,12,161,154
15000US060371171012,"Block Group 2, Los Angeles, CA",3254,594,1665,464,48,66,0,12,766,223,0,12,687,507,88,110,0,12,88,110
15000US060371171021,"Block Group 1, Los Angeles, CA",1145,338,542,241,4,8,0,12,291,83,0,12,264,250,44,59,37,62,7,11
15000US060371171022,"Block Group 2, Los Angeles, CA",1542,321,897,300,19,25,0,12,48,46,0,12,556,321,22,25,22,25,0,12
15000US060371172011,"Block Group 1, Los Angeles, CA",3944,573,2041,650,71,54,0,12,395,228,12,19,1320,557,105,97,98,94,7,12
15000US060371172012,"Block Group 2, Los Angeles, CA",1108,463,377,227,8,12,6,12,319,157,0,12,387,453,11,15,0,12,11,15
15000US060371172021,"Block Group 1, Los Angeles, CA",1510,289,752,194,54,58,0,12,516,172,0,12,184,143,4,9,4,9,0,12
15000US060371172022,"Block Group 2, Los Angeles, CA",1004,294,570,218,49,66,0,12,252,116,0,12,115,90,18,23,18,23,0,12
15000US060371173011,"Block Group 1, Los Angeles, CA",1231,265,951,239,0,12,0,12,127,135,0,12,103,91,50,48,42,45,8,13
15000US060371173012,"Block Group 2, Los Angeles, CA",1339,423,917,413,37,39,6,9,345,264,0,12,34,40,0,12,0,12,0,12
15000US060371173013,"Block Group 3, Los Angeles, CA",1584,492,657,263,213,170,0,12,437,395,0,12,115,101,162,200,135,198,27,43
15000US060371173021,"Block Group 1, Los Angeles, CA",972,211,681,189,36,33,0,12,246,142,0,12,9,16,0,12,0,12,0,12
15000US060371173022,"Block Group 2, Los Angeles, CA",1046,295,924,307,11,17,10,16,55,71,0,12,28,45,18,34,0,12,18,34
15000US060371173023,"Block Group 3, Los Angeles, CA",1278,343,965,309,10,16,0,12,105,88,0,12,177,201,21,24,0,12,21,24
15000US060371173024,"Block Group 4, Los Angeles, CA",1811,450,732,304,52,47,4,9,488,241,0,12,447,381,88,87,0,12,88,87
15000US060371173031,"Block Group 1, Los Angeles, CA",2166,345,1287,272,146,147,33,51,194,111,26,40,200,210,280,200,52,79,228,192
15000US060371173032,"Block Group 2, Los Angeles, CA",1437,379,857,449,10,15,0,12,404,273,0,12,148,125,18,20,10,15,8,12
15000US060371174041,"Block Group 1, Los Angeles, CA",1338,364,812,313,10,14,0,12,63,58,0,12,431,342,22,27,0,12,22,27
15000US060371174042,"Block Group 2, Los Angeles, CA",1212,382,862,323,21,37,0,12,131,96,0,12,149,241,49,44,0,12,49,44
15000US060371174043,"Block Group 3, Los Angeles, CA",1574,323,881,292,196,255,0,12,279,185,0,12,150,151,68,75,0,12,68,75
15000US060371174051,"Block Group 1, Los Angeles, CA",3801,414,1845,491,20,33,0,12,66,71,0,12,1768,437,102,77,102,77,0,12
15000US060371174071,"Block Group 1, Los Angeles, CA",3484,469,1857,465,42,39,0,12,97,81,8,13,1459,475,21,22,1,7,20,22
15000US060371174081,"Block Group 1, Los Angeles, CA",3269,386,1624,467,209,133,5,10,101,95,0,12,1316,385,14,22,10,16,4,6
15000US060371175101,"Block Group 1, Los Angeles, CA",3931,329,2307,506,145,94,0,12,156,123,0,12,1267,441,56,90,27,46,29,77
15000US060371175201,"Block Group 1, Los Angeles, CA",3633,385,1769,424,191,140,0,12,270,164,19,31,1353,367,31,23,8,11,23,19
15000US060371175301,"Block Group 1, Los Angeles, CA",2301,506,1070,408,98,86,0,12,176,98,0,12,941,439,16,19,0,12,16,19
15000US060371175302,"Block Group 2, Los Angeles, CA",3325,505,1494,385,39,44,0,12,640,296,0,12,1068,486,84,84,0,12,84,84
15000US060371190011,"Block Group 1, Los Angeles, CA",2027,430,1239,324,0,12,0,12,572,326,0,12,174,161,42,60,0,12,42,60
15000US060371190012,"Block Group 2, Los Angeles, CA",751,221,475,180,0,12,0,12,133,115,0,12,143,164,0,12,0,12,0,12
15000US060371190013,"Block Group 3, Los Angeles, CA",1071,343,847,342,0,12,0,12,98,101,0,12,79,88,47,73,47,73,0,12
15000US060371190021,"Block Group 1, Los Angeles, CA",1117,557,624,388,0,12,0,12,210,266,0,12,283,196,0,12,0,12,0,12
15000US060371190022,"Block Group 2, Los Angeles, CA",1590,670,878,603,66,84,0,12,4,7,0,12,642,425,0,12,0,12,0,12
15000US060371190023,"Block Group 3, Los Angeles, CA",1163,428,821,409,0,12,35,53,36,31,0,12,267,212,4,7,0,12,4,7
15000US060371190024,"Block Group 4, Los Angeles, CA",1879,399,1251,348,0,12,0,12,215,110,0,12,404,306,9,19,0,12,9,19
15000US060371190025,"Block Group 5, Los Angeles, CA",1249,450,850,306,32,49,36,56,11,18,0,12,309,290,11,19,11,19,0,12
15000US060371192011,"Block Group 1, Los Angeles, CA",771,264,467,197,2,5,0,12,60,62,0,12,242,233,0,12,0,12,0,12
15000US060371192012,"Block Group 2, Los Angeles, CA",1492,349,1050,315,0,12,0,12,93,87,0,12,323,321,26,32,21,31,5,8
15000US060371192013,"Block Group 3, Los Angeles, CA",1801,382,1188,265,8,13,7,10,41,44,0,12,370,274,187,153,160,144,27,45
15000US060371192021,"Block Group 1, Los Angeles, CA",511,206,216,138,68,106,0,12,84,76,26,42,95,104,22,23,12,19,10,15
15000US060371192022,"Block Group 2, Los Angeles, CA",1152,400,461,252,1,5,58,87,36,40,0,12,508,301,88,109,88,109,0,12
15000US060371192023,"Block Group 3, Los Angeles, CA",1454,337,977,384,11,18,0,12,66,64,0,12,298,238,102,120,93,119,9,14
15000US060371192024,"Block Group 4, Los Angeles, CA",1153,672,417,302,0,12,0,12,18,28,0,12,694,646,24,28,16,19,8,13
15000US060371193101,"Block Group 1, Los Angeles, CA",1577,318,982,313,114,89,0,12,244,118,0,12,190,124,47,67,10,20,37,52
15000US060371193102,"Block Group 2, Los Angeles, CA",2226,480,1359,522,20,20,4,7,313,131,0,12,515,317,15,23,0,12,15,23
15000US060371193201,"Block Group 1, Los Angeles, CA",4683,416,1783,440,189,111,41,64,860,187,0,12,1711,433,99,57,43,49,56,49
15000US060371193401,"Block Group 1, Los Angeles, CA",3981,343,1897,508,46,39,23,38,128,105,0,12,1873,530,14,21,0,12,14,21
15000US060371193411,"Block Group 1, Los Angeles, CA",2549,294,1092,343,57,44,0,12,622,212,11,17,708,248,59,93,0,12,59,93
15000US060371193421,"Block Group 1, Los Angeles, CA",3511,368,1182,403,90,76,26,72,566,281,0,12,1589,442,58,59,52,57,6,10
15000US060371194001,"Block Group 1, Los Angeles, CA",1311,539,879,527,0,12,0,12,318,270,0,12,114,175,0,12,0,12,0,12
15000US060371194002,"Block Group 2, Los Angeles, CA",1211,363,771,370,0,12,0,12,92,102,0,12,330,243,18,30,0,12,18,30
15000US060371194003,"Block Group 3, Los Angeles, CA",1269,403,939,385,0,12,0,12,68,98,0,12,262,297,0,12,0,12,0,12
15000US060371194004,"Block Group 4, Los Angeles, CA",1624,537,1305,559,36,45,30,38,60,90,0,12,97,86,96,129,87,128,9,14
15000US060371197001,"Block Group 1, Los Angeles, CA",1506,325,1018,351,42,72,0,12,195,127,0,12,189,161,62,86,0,12,62,86
15000US060371197002,"Block Group 2, Los Angeles, CA",1286,330,491,234,31,48,4,8,609,208,0,12,119,104,32,34,17,24,15,24
15000US060371197003,"Block Group 3, Los Angeles, CA",1770,448,796,249,0,12,0,12,417,255,17,26,528,337,12,21,0,12,12,21
15000US060371198001,"Block Group 1, Los Angeles, CA",749,278,303,176,0,12,0,12,101,93,0,12,345,228,0,12,0,12,0,12
15000US060371198002,"Block Group 2, Los Angeles, CA",1288,459,571,331,37,43,11,18,351,216,0,12,233,252,85,96,49,76,36,62
15000US060371198003,"Block Group 3, Los Angeles, CA",997,354,495,266,0,12,9,14,143,127,0,12,241,220,109,118,96,120,13,19
15000US060371198004,"Block Group 4, Los Angeles, CA",2093,572,1272,593,0,12,0,12,246,161,0,12,501,271,74,106,0,12,74,106
15000US060371198005,"Block Group 5, Los Angeles, CA",972,476,483,299,1,4,191,281,122,118,0,12,175,160,0,12,0,12,0,12
15000US060371199001,"Block Group 1, Los Angeles, CA",1515,445,1166,433,0,12,0,12,132,106,0,12,177,162,40,64,40,64,0,12
15000US060371199002,"Block Group 2, Los Angeles, CA",1989,359,985,329,9,14,0,12,372,205,0,12,581,300,42,61,0,12,42,61
15000US060371199003,"Block Group 3, Los Angeles, CA",707,277,343,185,1,2,0,12,239,175,0,12,111,135,13,22,13,22,0,12
15000US060371199004,"Block Group 4, Los Angeles, CA",840,465,486,410,0,12,0,12,168,87,0,12,178,258,8,12,0,12,8,12
15000US060371200101,"Block Group 1, Los Angeles, CA",1450,344,588,237,24,30,0,12,38,39,10,16,745,360,45,48,45,48,0,12
15000US060371200102,"Block Group 2, Los Angeles, CA",1543,297,719,244,0,12,0,12,311,227,0,12,465,246,48,50,48,50,0,12
15000US060371200201,"Block Group 1, Los Angeles, CA",3361,707,1167,507,65,56,0,12,201,149,21,35,1768,670,139,175,139,175,0,12
15000US060371200202,"Block Group 2, Los Angeles, CA",1870,435,897,469,59,67,0,12,327,175,0,12,587,333,0,12,0,12,0,12
15000US060371200301,"Block Group 1, Los Angeles, CA",2930,460,1064,293,52,57,0,12,251,206,0,12,1563,436,0,12,0,12,0,12
15000US060371201031,"Block Group 1, Los Angeles, CA",3497,380,1270,395,184,101,18,33,20,33,17,28,1961,493,27,37,27,37,0,12
15000US060371201041,"Block Group 1, Los Angeles, CA",2674,316,1055,355,212,129,0,12,548,180,0,12,795,292,64,94,64,94,0,12
15000US060371201051,"Block Group 1, Los Angeles, CA",1872,294,629,293,75,88,0,12,316,147,0,12,822,420,30,41,0,12,30,41
15000US060371201052,"Block Group 2, Los Angeles, CA",1119,320,681,293,5,10,14,23,231,111,0,12,168,129,20,17,0,12,20,17
15000US060371201061,"Block Group 1, Los Angeles, CA",4331,444,1651,615,90,101,0,12,547,229,0,12,2018,557,25,30,0,12,25,30
15000US060371201071,"Block Group 1, Los Angeles, CA",3742,439,1280,467,226,227,0,12,251,143,0,12,1980,565,5,8,5,8,0,12
15000US060371201081,"Block Group 1, Los Angeles, CA",1938,442,836,319,105,90,18,29,316,154,0,12,663,351,0,12,0,12,0,12
15000US060371201082,"Block Group 2, Los Angeles, CA",2675,439,1431,394,0,12,39,56,197,142,0,12,1008,419,0,12,0,12,0,12
15000US060371203001,"Block Group 1, Los Angeles, CA",770,347,423,359,14,24,28,47,211,228,0,12,26,44,68,59,32,57,36,35
15000US060371203002,"Block Group 2, Los Angeles, CA",2016,484,650,289,0,12,0,12,294,184,0,12,1040,431,32,50,0,12,32,50
15000US060371203003,"Block Group 3, Los Angeles, CA",764,254,339,128,4,5,0,12,122,95,0,12,299,213,0,12,0,12,0,12
15000US060371203004,"Block Group 4, Los Angeles, CA",1889,445,1035,394,0,12,13,21,403,244,0,12,425,364,13,21,0,12,13,21
15000US060371204001,"Block Group 1, Los Angeles, CA",3219,573,1434,385,385,325,0,12,506,193,0,12,894,432,0,12,0,12,0,12
15000US060371204002,"Block Group 2, Los Angeles, CA",828,303,147,126,39,61,0,12,182,209,0,12,460,264,0,12,0,12,0,12
15000US060371204003,"Block Group 3, Los Angeles, CA",1420,471,159,145,11,18,0,12,369,320,0,12,642,439,239,342,0,12,239,342
15000US060371204004,"Block Group 4, Los Angeles, CA",1416,359,498,245,19,30,0,12,480,255,0,12,271,136,148,158,12,18,136,157
15000US060371210101,"Block Group 1, Los Angeles, CA",1755,427,1276,433,0,12,0,12,22,35,0,12,383,215,74,100,12,20,62,97
15000US060371210102,"Block Group 2, Los Angeles, CA",888,252,588,239,27,43,0,12,196,151,0,12,60,65,17,26,17,26,0,12
15000US060371210103,"Block Group 3, Los Angeles, CA",1112,347,590,344,2,4,0,12,376,194,0,12,120,160,24,38,24,38,0,12
15000US060371210104,"Block Group 4, Los Angeles, CA",1234,468,886,478,0,12,0,12,98,89,0,12,147,164,103,119,79,123,24,32
15000US060371210201,"Block Group 1, Los Angeles, CA",855,278,581,266,0,12,6,9,20,32,0,12,248,196,0,12,0,12,0,12
15000US060371210202,"Block Group 2, Los Angeles, CA",1555,314,989,290,17,19,31,47,152,124,0,12,298,165,68,95,62,95,6,10
15000US060371210203,"Block Group 3, Los Angeles, CA",954,226,458,148,39,55,0,12,0,12,0,12,453,201,4,6,0,12,4,6
15000US060371211011,"Block Group 1, Los Angeles, CA",1292,319,727,222,32,42,0,12,272,276,0,12,153,131,108,76,24,39,84,64
15000US060371211012,"Block Group 2, Los Angeles, CA",1747,302,1474,292,35,39,0,12,179,167,0,12,49,39,10,11,4,6,6,9
15000US060371211021,"Block Group 1, Los Angeles, CA",635,217,543,172,11,18,0,12,0,12,0,12,13,16,68,93,0,12,68,93
15000US060371211022,"Block Group 2, Los Angeles, CA",397,149,365,140,0,12,0,12,4,6,0,12,28,44,0,12,0,12,0,12
15000US060371211023,"Block Group 3, Los Angeles, CA",1527,285,1115,331,2,5,0,12,186,150,0,12,81,92,143,163,14,16,129,164
15000US060371212101,"Block Group 1, Los Angeles, CA",2024,359,1403,348,46,32,25,39,212,67,0,12,238,138,100,70,26,31,74,60
15000US060371212102,"Block Group 2, Los Angeles, CA",834,179,324,158,5,7,15,31,217,93,0,12,201,122,72,82,43,69,29,48
15000US060371212211,"Block Group 1, Los Angeles, CA",610,240,370,215,0,12,0,12,20,30,0,12,220,128,0,12,0,12,0,12
15000US060371212212,"Block Group 2, Los Angeles, CA",1525,238,1038,332,97,120,47,56,116,137,0,12,185,155,42,43,23,30,19,30
15000US060371212221,"Block Group 1, Los Angeles, CA",3336,623,2763,637,239,196,0,12,230,197,0,12,104,102,0,12,0,12,0,12
15000US060371212222,"Block Group 2, Los Angeles, CA",633,232,479,232,0,12,7,11,19,23,0,12,128,130,0,12,0,12,0,12
15000US060371212223,"Block Group 3, Los Angeles, CA",568,208,415,190,44,55,0,12,56,66,0,12,45,51,8,15,8,15,0,12
15000US060371216001,"Block Group 1, Los Angeles, CA",1899,271,1130,257,72,66,0,12,355,184,0,12,293,195,49,66,0,12,49,66
15000US060371216002,"Block Group 2, Los Angeles, CA",1003,369,664,325,23,33,0,12,274,181,0,12,15,19,27,32,0,12,27,32
15000US060371218011,"Block Group 1, Los Angeles, CA",2686,412,1196,419,137,86,0,12,197,120,0,12,1077,391,79,98,72,98,7,10
15000US060371218012,"Block Group 2, Los Angeles, CA",1075,337,766,337,0,12,0,12,96,103,0,12,213,148,0,12,0,12,0,12
